YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
2022,0,14,7,24.8,25.4,28.58834,29.9
2022,0,15,7,24.9,25.2,28.59182,29.9
2022,0,16,7,25.0,25.6,28.6066,29.9
2022,0,17,7,25.2,25.8,28.6074,29.9
2022,0,18,7,25.0,25.6,28.6089,29.9
2022,0,19,7,24.1,24.6,28.61862,29.9
2022,0,20,7,24.5,25.0,28.61984,29.9
2022,0,21,7,24.3,25.2,28.62368,29.9
2022,0,22,7,24.6,25.4,27.2,29.9
2022,0,23,7,24.7,25.4,27.0,29.9
2022,0,24,7,24.6,25.4,27.2,29.9
2022,0,25,7,24.4,25.4,27.6,29.9
2022,0,26,7,24.1,25.2,27.6,29.9
2022,0,27,7,24.2,24.6,25.4,29.9
2022,0,28,7,24.4,24.6,25.0,29.9
2022,0,29,7,25.2,25.8,27.2,29.9
2022,0,30,7,25.4,26.0,27.4,29.9
2022,0,31,7,24.5,25.4,27.4,29.9
2022,12,1,7,24.8,25.0,25.4,29.9
2022,12,2,7,26.2,26.8,28.4,29.9
2022,12,3,7,25.3,26.0,27.6,29.9
2022,12,4,7,26.2,26.6,27.6,29.9
2022,12,11,7,25.1,25.8,27.4,29.9
2022,12,12,7,23.5,24.0,25.0,29.9
2022,12,13,7,25.5,25.8,26.4,29.9
2022,12,14,7,24.9,25.4,26.6,29.9
2022,12,15,7,25.0,25.4,26.4,29.9
2022,12,16,7,25.7,26.2,27.4,29.9
2022,12,17,7,25.7,26.4,28.2,29.9
2022,12,18,7,25.0,25.6,27.0,29.9
2022,12,19,7,23.9,24.4,25.6,29.9
2022,12,20,7,24.7,25.4,27.0,29.9
2022,12,21,7,24.4,25.4,27.6,29.9
2022,12,22,7,24.3,25.4,27.8,29.9
2022,12,23,7,24.6,25.6,27.8,29.9
2022,12,24,7,25.0,25.8,27.6,29.9
2022,12,26,7,24.1,25.4,28.4,29.9
2022,12,27,7,24.9,25.2,25.8,29.9
2022,12,28,7,26.0,26.2,26.6,29.9
2022,12,29,7,25.4,26.2,28.0,29.9
2022,12,30,7,25.4,26.2,28.2,29.9
2022,12,31,7,24.4,25.6,28.4,29.9
2022,24,1,7,26.2,26.4,27.0,29.9
2022,24,2,7,26.5,27.6,30.4,29.9
2022,24,3,7,25.9,27.4,31.2,29.9
2022,24,4,7,25.4,26.0,27.4,29.9
2022,24,11,7,25.3,26.2,28.4,29.9
2022,24,12,7,25.1,25.4,26.2,29.9
2022,24,13,7,25.1,25.4,26.2,29.9
2022,24,14,7,24.8,25.6,27.4,29.9
2022,24,15,7,25.8,26.4,27.8,29.9
2022,24,16,7,26.0,27.2,30.2,29.9
2022,24,17,7,25.9,27.2,30.4,29.9
2022,24,18,7,25.3,26.2,28.4,29.9
2022,24,19,7,25.5,26.6,29.2,29.9
2022,24,20,7,25.3,25.8,27.0,29.9
2022,24,21,7,25.5,26.0,27.2,29.9
2022,24,22,7,24.9,26.4,30.0,29.9
2022,24,23,7,24.5,26.0,29.6,29.9
2022,24,24,7,24.8,26.2,29.4,29.9
2022,24,26,7,24.8,26.4,30.2,29.9
2022,24,27,7,25.9,26.6,28.4,29.9
2022,24,28,7,25.7,26.0,26.8,29.9
2022,24,29,7,25.1,26.4,29.4,29.9
2022,24,30,7,24.7,26.4,30.4,29.9
2022,24,31,7,24.7,26.4,30.4,29.9
2022,36,1,7,25.2,25.4,25.8,29.9
2022,36,2,7,26.1,27.6,31.4,29.9
2022,36,3,7,26.1,27.8,32.0,29.9
2022,36,11,7,24.7,26.0,29.0,29.9
2022,36,12,7,25.2,26.0,28.0,29.9
2022,36,13,7,24.8,25.2,26.2,29.9
2022,36,14,7,24.8,25.4,26.8,29.9
2022,36,15,7,25.6,26.6,29.0,29.9
2022,36,16,7,26.4,27.0,28.4,29.9
2022,36,17,7,25.0,26.6,30.4,29.9
2022,36,18,7,25.4,26.4,28.8,29.9
2022,36,19,7,25.6,26.8,29.8,29.9
2022,36,20,7,25.8,27.0,30.0,29.9
2022,36,21,7,24.9,26.4,30.0,29.9
2022,36,22,7,24.9,26.4,30.0,29.9
2022,36,23,7,25.3,26.4,29.0,29.9
2022,36,24,7,24.9,26.4,30.0,29.9
2022,36,25,7,25.0,26.4,29.8,29.9
2022,36,26,7,25.4,27.0,30.8,29.9
2022,36,27,7,25.2,25.6,26.6,29.9
2022,36,28,7,26.0,27.4,31.0,29.9
2022,36,29,7,24.7,26.6,31.0,29.9
2022,36,30,7,24.8,26.8,31.6,29.9
2022,36,31,7,23.6,26.0,31.4,29.9
2022,48,1,7,24.9,25.2,25.8,29.9
2022,48,2,7,24.8,26.2,29.4,29.9
2022,48,3,7,25.8,27.2,30.6,29.9
2022,48,11,7,24.7,25.2,26.4,29.9
2022,48,12,7,25.2,26.0,27.8,29.9
2022,48,13,7,25.3,25.6,26.4,29.9
2022,48,14,7,25.0,25.4,26.4,29.9
2022,48,15,7,25.3,26.2,28.4,29.9
2022,48,16,7,25.4,26.2,28.0,29.9
2022,48,17,7,24.6,26.4,30.6,29.9
2022,48,18,7,24.3,25.2,27.2,29.9
2022,48,19,7,24.5,26.0,29.4,29.9
2022,48,20,7,24.9,26.4,30.0,29.9
2022,48,21,7,24.4,25.2,27.0,29.9
2022,48,22,7,24.0,25.6,29.2,29.9
2022,48,23,7,24.2,25.6,28.8,29.9
2022,48,24,7,24.9,26.0,28.6,29.9
2022,48,25,7,24.5,26.0,29.4,29.9
2022,48,26,7,25.2,26.2,28.6,29.9
2022,48,27,7,24.4,25.6,28.4,29.9
2022,48,28,7,25.4,27.0,30.8,29.9
2022,48,29,7,24.4,26.2,30.4,29.9
2022,48,30,7,24.9,26.4,30.0,29.9
2022,48,31,7,24.3,26.4,31.4,29.9
2022,60,1,7,24.4,24.6,25.0,29.9
2022,60,2,7,25.4,26.2,28.0,29.9
2022,60,3,7,25.4,26.4,28.8,29.9
2022,60,11,7,24.0,24.4,25.2,29.9
2022,60,12,7,25.2,25.8,27.2,29.9
2022,60,13,7,25.0,25.4,26.4,29.9
2022,60,14,7,25.0,25.6,27.0,29.9
2022,60,15,7,24.6,25.6,28.0,29.9
2022,60,16,7,25.0,25.6,27.0,29.9
2022,60,17,7,25.1,26.0,28.2,29.9
2022,60,18,7,25.0,25.8,27.6,29.9
2022,60,19,7,24.6,25.6,28.0,29.9
2022,60,20,7,24.3,25.0,26.6,29.9
2022,60,21,7,24.3,25.4,27.8,29.9
2022,60,22,7,24.5,25.6,28.2,29.9
2022,60,23,7,24.4,25.4,27.6,29.9
2022,60,24,7,24.9,25.4,26.6,29.9
2022,60,25,7,24.8,25.8,28.2,29.9
2022,60,26,7,24.5,25.6,28.2,29.9
2022,60,27,7,24.4,25.2,27.0,29.9
2022,60,28,7,24.6,25.8,28.6,29.9
2022,60,29,7,24.4,25.8,29.0,29.9
2022,60,30,7,24.9,26.0,28.6,29.9
2022,60,31,7,23.5,25.2,29.0,29.9
2022,72,1,7,24.8,25.0,25.4,29.9
2022,72,2,7,25.6,26.4,28.4,29.9
2022,72,3,7,25.0,25.8,27.6,29.9
2022,72,11,7,25.1,25.4,26.2,29.9
2022,72,12,7,25.3,26.0,27.6,29.9
2022,72,13,7,25.1,25.6,26.8,29.9
2022,72,14,7,24.7,25.4,27.0,29.9
2022,72,15,7,24.9,25.8,28.0,29.9
2022,72,16,7,25.1,25.4,26.0,29.9
2022,72,17,7,24.9,25.8,28.0,29.9
2022,72,18,7,24.7,25.6,27.6,29.9
2022,72,19,7,24.7,25.6,27.6,29.9
2022,72,20,7,24.5,25.4,27.4,29.9
2022,72,21,7,25.5,26.2,27.8,29.9
2022,72,22,7,25.1,25.6,26.8,29.9
2022,72,23,7,24.5,25.4,27.4,29.9
2022,72,24,7,24.9,25.6,27.2,29.9
2022,72,25,7,24.3,25.4,27.8,29.9
2022,72,26,7,25.2,25.6,26.6,29.9
2022,72,27,7,24.7,25.2,26.4,29.9
2022,72,28,7,24.6,25.6,27.8,29.9
2022,72,29,7,24.9,26.0,28.6,29.9
2022,72,30,7,24.9,26.0,28.6,29.9
2022,72,31,7,24.5,25.8,28.8,29.9
2022,84,2,7,25.4,26.2,28.0,29.9
2022,84,3,7,25.0,25.6,27.0,29.9
2022,84,11,7,25.2,26.0,28.0,29.9
2022,84,12,7,25.6,26.0,27.0,29.9
2022,84,15,7,24.6,25.2,26.6,29.9
2022,84,16,7,25.1,25.4,26.2,29.9
2022,84,17,7,25.6,26.0,27.0,29.9
2022,84,20,7,24.3,25.0,26.6,29.9
2022,84,23,7,24.5,25.2,26.8,29.9
2022,84,24,7,23.4,24.6,27.2,29.9
2022,84,25,7,24.2,25.2,27.4,29.9
2022,84,28,7,24.8,25.2,26.2,29.9
2022,84,30,7,25.3,25.8,27.0,29.9
2022,0,1,8,,,27.8882,29.5
2022,0,2,8,,,27.37258,29.5
2022,0,3,8,,,27.4468,29.5
2022,0,4,8,,,27.0425,29.5
2022,0,5,8,,,28.10192,29.5
2022,0,6,8,,,28.51208,29.5
2022,0,7,8,,,27.27966,29.5
2022,0,8,8,,,27.8324,29.5
2022,0,9,8,,,29.04727,29.5
2022,0,10,8,,,30.4086,29.5
2022,0,11,8,,,27.55508,29.5
2022,0,12,8,,,29.05312,29.5
2022,0,13,8,,,29.6072,29.5
2022,0,14,8,,,31.50564,29.5
2022,0,15,8,,,27.7869,29.5
2022,0,16,8,,,29.95486,29.5
2022,0,17,8,,,29.78512,29.5
2022,0,18,8,,,31.14645,29.5
2022,0,19,8,,,28.05856,29.5
2022,0,20,8,,,29.6777,29.5
2022,0,21,8,,,28.88412,29.5
2022,0,22,8,,,28.5306,29.5
2022,0,23,8,,,28.2103,29.5
2022,0,24,8,,,27.88607,29.5
2022,0,25,8,,,28.2215,29.5
2022,0,26,8,,,27.7293,29.5
2022,0,27,8,,,27.825,29.5
2022,0,28,8,,,27.37188,29.5
2022,0,29,8,,,27.5124,29.5
2022,0,30,8,,,26.61398,29.5
2022,0,31,8,,,27.46945,29.5
2022,12,1,8,,,26.58077,29.5
2022,12,2,8,,,28.2989,29.5
2022,12,3,8,,,27.68173,29.5
2022,12,4,8,,,27.58798,29.5
2022,12,5,8,,,27.05673,29.5
2022,12,6,8,,,28.46847,29.5
2022,12,7,8,,,28.4587,29.5
2022,12,8,8,,,27.59933,29.5
2022,12,9,8,,,27.76925,29.5
2022,12,10,8,,,28.76467,29.5
2022,12,11,8,,,30.34475,29.5
2022,12,12,8,,,27.45217,29.5
2022,12,13,8,,,29.13577,29.5
2022,12,14,8,,,28.59567,29.5
2022,12,15,8,,,29.77926,29.5
2022,12,16,8,,,27.20114,29.5
2022,12,17,8,,,28.9023,29.5
2022,12,18,8,,,29.07833,29.5
2022,12,19,8,,,30.36544,29.5
2022,12,20,8,,,27.51388,29.5
2022,12,21,8,,,29.1213,29.5
2022,12,22,8,,,28.11373,29.5
2022,12,23,8,,,28.0981,29.5
2022,12,24,8,,,27.63326,29.5
2022,12,25,8,,,27.4399,29.5
2022,12,26,8,,,27.45608,29.5
2022,12,27,8,,,27.73928,29.5
2022,12,28,8,,,26.72756,29.5
2022,12,29,8,,,26.86038,29.5
2022,12,30,8,,,26.5704,29.5
2022,12,31,8,,,26.63485,29.5
2022,24,1,8,,,26.14462,29.5
2022,24,2,8,,,26.20907,29.5
2022,24,3,8,,,27.04824,29.5
2022,24,4,8,,,27.22402,29.5
2022,24,5,8,,,26.24355,29.5
2022,24,6,8,,,26.5873,29.5
2022,24,7,8,,,27.21087,29.5
2022,24,8,8,,,27.6894,29.5
2022,24,9,8,,,26.33196,29.5
2022,24,10,8,,,26.9433,29.5
2022,24,11,8,,,28.57327,29.5
2022,24,12,8,,,30.04202,29.5
2022,24,13,8,,,26.75686,29.5
2022,24,14,8,,,28.5264,29.5
2022,24,15,8,,,28.7991,29.5
2022,24,16,8,,,31.10378,29.5
2022,24,17,8,,,26.96902,29.5
2022,24,18,8,,,29.42214,29.5
2022,24,19,8,,,29.4529,29.5
2022,24,20,8,,,30.43337,29.5
2022,24,21,8,,,27.63455,29.5
2022,24,22,8,,,28.96072,29.5
2022,24,23,8,,,28.94348,29.5
2022,24,24,8,,,29.02355,29.5
2022,24,25,8,,,28.07238,29.5
2022,24,26,8,,,28.0802,29.5
2022,24,27,8,,,28.86913,29.5
2022,24,28,8,,,28.51757,29.5
2022,24,29,8,,,27.86328,29.5
2022,24,31,8,,,27.61132,29.5
2022,36,1,8,,,27.11288,29.5
2022,36,2,8,,,26.42928,29.5
2022,36,3,8,,,27.11874,29.5
2022,36,4,8,,,26.30038,29.5
2022,36,5,8,,,27.16198,29.5
2022,36,6,8,,,27.07018,29.5
2022,36,7,8,,,26.24987,29.5
2022,36,8,8,,,26.2108,29.5
2022,36,9,8,,,27.4306,29.5
2022,36,10,8,,,27.5888,29.5
2022,36,11,8,,,26.40716,29.5
2022,36,12,8,,,26.76068,29.5
2022,36,13,8,,,28.1177,29.5
2022,36,14,8,,,29.17434,29.5
2022,36,15,8,,,26.85012,29.5
2022,36,16,8,,,28.05715,29.5
2022,36,17,8,,,28.738,29.5
2022,36,18,8,,,30.38253,29.5
2022,36,19,8,,,27.5251,29.5
2022,36,20,8,,,29.4255,29.5
2022,36,21,8,,,28.26708,29.5
2022,36,22,8,,,28.90576,29.5
2022,36,23,8,,,26.95654,29.5
2022,36,24,8,,,28.15966,29.5
2022,36,25,8,,,28.08242,29.5
2022,36,27,8,,,28.0668,29.5
2022,36,28,8,,,26.7621,29.5
2022,36,29,8,,,26.81094,29.5
2022,36,30,8,,,27.3446,29.5
2022,36,31,8,,,27.11218,29.5
2022,48,1,8,,,26.70007,29.5
2022,48,2,8,,,26.5653,29.5
2022,48,3,8,,,26.78793,29.5
2022,48,4,8,,,26.63754,29.5
2022,48,5,8,,,26.3563,29.5
2022,48,6,8,,,26.19613,29.5
2022,48,7,8,,,31.82845,29.5
2022,48,8,8,,,31.50564,29.5
2022,48,9,8,,,31.40475,29.5
2022,48,10,8,,,31.25802,29.5
2022,48,11,8,,,31.14645,29.5
2022,48,12,8,,,31.10378,29.5
2022,48,13,8,,,30.6669,29.5
2022,48,14,8,,,30.5765,29.5
2022,48,15,8,,,30.49954,29.5
2022,48,16,8,,,30.43337,29.5
2022,48,17,8,,,30.4086,29.5
2022,48,18,8,,,30.38253,29.5
2022,48,19,8,,,30.37643,29.5
2022,48,20,8,,,30.36544,29.5
2022,48,21,8,,,30.34475,29.5
2022,48,22,8,,,30.17355,29.5
2022,48,23,8,,,30.14547,29.5
2022,48,24,8,,,30.11373,29.5
2022,48,25,8,,,30.08645,29.5
2022,48,26,8,,,30.04202,29.5
2022,48,27,8,,,29.99972,29.5
2022,48,28,8,,,29.97897,29.5
2022,48,29,8,,,29.95486,29.5
2022,48,30,8,,,29.9416,29.5
2022,48,31,8,,,29.93807,29.5
2022,60,1,8,,,29.91006,29.5
2022,60,2,8,,,29.89486,29.5
2022,60,3,8,,,29.87142,29.5
2022,60,4,8,,,29.8652,29.5
2022,60,5,8,,,29.78512,29.5
2022,60,6,8,,,29.77926,29.5
2022,60,7,8,,,29.73406,29.5
2022,60,8,8,,,29.72634,29.5
2022,60,9,8,,,29.6777,29.5
2022,60,10,8,,,29.64285,29.5
2022,60,11,8,,,29.6072,29.5
2022,60,12,8,,,29.5583,29.5
2022,60,13,8,,,29.48025,29.5
2022,60,14,8,,,29.4579,29.5
2022,60,15,8,,,29.4529,29.5
2022,60,16,8,,,29.44308,29.5
2022,60,17,8,,,29.4255,29.5
2022,60,18,8,,,29.42214,29.5
2022,60,19,8,,,29.35696,29.5
2022,60,20,8,,,29.32833,29.5
2022,60,21,8,,,29.2372,29.5
2022,60,22,8,,,29.23385,29.5
2022,60,23,8,,,29.1832,29.5
2022,60,24,8,,,29.17434,29.5
2022,60,25,8,,,29.16766,29.5
2022,60,26,8,,,29.14437,29.5
2022,60,27,8,,,29.13577,29.5
2022,60,28,8,,,29.1213,29.5
2022,60,29,8,,,29.07833,29.5
2022,60,30,8,,,29.07382,29.5
2022,60,31,8,,,29.05392,29.5
2022,72,1,8,,,29.05312,29.5
2022,72,2,8,,,29.04727,29.5
2022,72,3,8,,,29.03372,29.5
2022,72,4,8,,,29.02654,29.5
2022,72,5,8,,,29.02355,29.5
2022,72,6,8,,,28.96072,29.5
2022,72,7,8,,,28.95193,29.5
2022,72,8,8,,,28.94348,29.5
2022,72,9,8,,,28.9411,29.5
2022,72,10,8,,,25.64987,29.5
2022,72,11,8,,,25.64697,29.5
2022,72,12,8,,,25.63787,29.5
2022,72,13,8,,,25.62936,29.5
2022,72,14,8,,,25.62048,29.5
2022,72,15,8,,,25.61657,29.5
2022,72,16,8,,,25.60485,29.5
2022,72,17,8,,,25.5877,29.5
2022,72,18,8,,,25.58734,29.5
2022,72,19,8,,,25.57977,29.5
2022,72,20,8,,,25.56182,29.5
2022,72,21,8,,,25.56103,29.5
2022,72,22,8,,,25.53124,29.5
2022,72,23,8,,,25.5075,29.5
2022,72,24,8,,,25.5024,29.5
2022,72,25,8,,,25.49728,29.5
2022,72,26,8,,,25.4886,29.5
2022,72,27,8,,,25.47628,29.5
2022,72,28,8,,,25.4548,29.5
2022,72,29,8,,,25.4478,29.5
2022,72,30,8,,,25.37628,29.5
2022,72,31,8,,,25.3736,29.5
2022,84,1,8,,,25.35433,29.5
2022,84,2,8,,,25.34225,29.5
2022,84,3,8,,,25.28063,29.5
2022,84,4,8,,,25.24023,29.5
2022,84,5,8,,,25.22933,29.5
2022,84,6,8,,,25.1504,29.5
2022,84,7,8,,,25.1348,29.5
2022,84,8,8,,,25.64987,29.5
2022,84,9,8,,,25.64697,29.5
2022,84,10,8,,,25.63787,29.5
2022,84,11,8,,,25.62936,29.5
2022,84,12,8,,,25.62048,29.5
2022,84,13,8,,,25.61657,29.5
2022,84,14,8,,,25.60485,29.5
2022,84,15,8,,,25.5877,29.5
2022,84,16,8,,,25.58734,29.5
2022,84,17,8,,,25.57977,29.5
2022,84,18,8,,,25.56182,29.5
2022,84,19,8,,,25.56103,29.5
2022,84,20,8,,,25.53124,29.5
2022,84,21,8,,,25.5075,29.5
2022,84,22,8,,,25.5024,29.5
2022,84,23,8,,,25.49728,29.5
2022,84,24,8,,,25.4886,29.5
2022,84,25,8,,,25.47628,29.5
2022,84,26,8,,,25.4548,29.5
2022,84,27,8,,,25.4478,29.5
2022,84,28,8,,,25.37628,29.5
2022,84,29,8,,,25.3736,29.5
2022,84,30,8,,,25.35433,29.5
2022,84,31,8,,,25.34225,29.5
2022,0,1,9,23.1,23.6,25.35936051,30.2
2022,0,2,9,24.8,25.4,25.34598938,30.2
2022,0,3,9,24.7,25.2,25.33261826,30.2
2022,0,4,9,26.7,27.0,25.31924713,30.2
2022,0,5,9,24.8,25.6,25.305876,30.2
2022,0,6,9,25.0,25.6,27.0,30.2
2022,0,7,9,25.2,26.0,27.8,30.2
2022,0,8,9,23.8,24.2,25.0,30.2
2022,0,9,9,24.1,24.4,25.0,30.2
2022,0,11,9,24.9,25.2,25.8,30.2
2022,0,12,9,25.5,25.8,26.4,30.2
2022,0,13,9,25.1,25.2,25.4,30.2
2022,0,14,9,25.1,25.4,26.2,30.2
2022,0,15,9,24.6,25.4,27.2,30.2
2022,0,16,9,24.9,25.4,26.6,30.2
2022,0,18,9,23.6,24.0,24.8,30.2
2022,0,19,9,22.5,23.0,24.0,30.2
2022,0,20,9,22.9,23.2,23.8,30.2
2022,0,21,9,23.0,23.4,24.2,30.2
2022,0,22,9,22.4,23.0,24.2,30.2
2022,0,23,9,22.3,22.6,23.2,30.2
2022,0,24,9,23.5,24.0,25.0,30.2
2022,0,25,9,23.4,23.8,24.6,30.2
2022,0,26,9,24.4,24.8,25.6,30.2
2022,0,27,9,24.1,24.6,25.6,30.2
2022,0,28,9,24.0,24.4,25.2,30.2
2022,0,29,9,25.2,25.6,26.6,30.2
2022,0,30,9,25.0,25.4,26.4,30.2
2022,12,1,9,24.0,24.4,25.2,30.2
2022,12,2,9,25.2,26.0,28.0,30.2
2022,12,3,9,25.5,26.4,28.6,30.2
2022,12,4,9,24.6,24.8,25.2,30.2
2022,12,5,9,25.2,26.2,28.6,30.2
2022,12,6,9,24.2,25.2,27.4,30.2
2022,12,7,9,26.4,27.0,28.4,30.2
2022,12,8,9,24.9,25.2,25.8,30.2
2022,12,9,9,25.1,25.4,26.2,30.2
2022,12,10,9,25.7,26.2,27.4,30.2
2022,12,11,9,25.2,25.8,27.2,30.2
2022,12,12,9,25.9,26.4,27.6,30.2
2022,12,13,9,24.3,24.6,25.2,30.2
2022,12,14,9,25.2,26.0,27.8,30.2
2022,12,16,9,24.1,24.4,25.0,30.2
2022,12,17,9,24.9,25.6,27.2,30.2
2022,12,18,9,24.1,24.4,25.0,30.2
2022,12,19,9,23.0,23.6,24.8,30.2
2022,12,20,9,23.9,24.2,24.8,30.2
2022,12,21,9,23.1,23.6,24.6,30.2
2022,12,22,9,22.4,23.0,24.2,30.2
2022,12,23,9,23.6,24.2,24.8,30.2
2022,12,24,9,24.1,24.4,25.0,30.2
2022,12,25,9,24.4,25.0,26.4,30.2
2022,12,26,9,24.4,25.2,27.0,30.2
2022,12,27,9,24.7,25.2,26.4,30.2
2022,12,28,9,24.7,25.4,27.0,30.2
2022,12,29,9,25.7,26.2,27.4,30.2
2022,12,30,9,25.7,26.4,28.0,30.2
2022,24,1,9,24.7,26.6,31.2,30.2
2022,24,2,9,26.2,28.2,33.4,30.2
2022,24,3,9,26.0,27.6,31.6,30.2
2022,24,4,9,26.0,26.6,28.0,30.2
2022,24,5,9,24.7,26.4,30.4,30.2
2022,24,6,9,24.8,26.4,30.2,30.2
2022,24,7,9,25.8,27.2,30.6,30.2
2022,24,8,9,25.7,26.8,29.4,30.2
2022,24,9,9,25.9,27.0,29.8,30.2
2022,24,10,9,25.7,26.8,29.4,30.2
2022,24,11,9,24.7,26.0,29.0,30.2
2022,24,12,9,25.7,26.8,29.4,30.2
2022,24,13,9,25.6,26.0,27.0,30.2
2022,24,14,9,25.8,26.6,28.6,30.2
2022,24,16,9,24.7,24.7,25.0,30.2
2022,24,17,9,25.2,26.6,30.0,30.2
2022,24,18,9,24.4,24.8,25.8,30.2
2022,24,19,9,23.0,23.4,24.2,30.2
2022,24,20,9,24.7,25.8,28.4,30.2
2022,24,21,9,22.8,23.6,25.2,30.2
2022,24,22,9,22.9,23.4,24.4,30.2
2022,24,23,9,23.1,24.8,28.4,30.2
2022,24,24,9,25.4,26.6,29.6,30.2
2022,24,25,9,23.7,25.6,29.8,30.2
2022,24,26,9,23.7,24.8,27.2,30.2
2022,24,27,9,23.7,25.0,28.0,30.2
2022,24,28,9,24.1,25.6,29.0,30.2
2022,24,29,9,25.4,26.6,29.6,30.2
2022,24,30,9,25.8,27.0,30.0,30.2
2022,36,1,9,25.5,27.2,31.4,30.2
2022,36,2,9,26.3,28.2,33.2,30.2
2022,36,3,9,26.5,28.2,32.6,30.2
2022,36,4,9,25.8,27.0,30.0,30.2
2022,36,5,9,25.3,27.0,31.2,30.2
2022,36,6,9,22.9,25.4,30.8,30.2
2022,36,7,9,25.2,27.0,31.4,30.2
2022,36,8,9,26.2,27.8,31.8,30.2
2022,36,9,9,25.2,27.0,31.4,30.2
2022,36,10,9,24.0,26.0,30.6,30.2
2022,36,11,9,25.6,27.2,31.2,30.2
2022,36,12,9,25.8,26.6,28.6,30.2
2022,36,13,9,24.3,24.8,26.0,30.2
2022,36,14,9,26.0,26.4,27.4,30.2
2022,36,15,9,25.3,26.2,28.4,30.2
2022,36,16,9,25.5,25.8,26.4,30.2
2022,36,17,9,25.4,26.6,29.6,30.2
2022,36,18,9,24.9,25.2,26.0,30.2
2022,36,19,9,23.9,24.4,25.6,30.2
2022,36,20,9,23.8,24.8,27.0,30.2
2022,36,21,9,21.9,23.2,25.8,30.2
2022,36,22,9,23.0,23.4,24.2,30.2
2022,36,23,9,23.3,25.4,30.0,30.2
2022,36,24,9,24.5,26.4,30.8,30.2
2022,36,25,9,24.0,26.0,30.6,30.2
2022,36,26,9,23.2,25.0,29.0,30.2
2022,36,27,9,23.8,25.6,29.6,30.2
2022,36,28,9,25.6,26.6,29.0,30.2
2022,36,29,9,25.0,25.8,27.6,30.2
2022,36,30,9,26.0,27.6,31.6,30.2
2022,48,1,9,25.1,26.6,30.2,30.2
2022,48,2,9,27.2,27.8,29.4,30.2
2022,48,3,9,25.4,26.8,30.2,30.2
2022,48,4,9,25.4,26.2,28.0,30.2
2022,48,5,9,23.5,25.4,29.6,30.2
2022,48,6,9,22.7,25.2,30.6,30.2
2022,48,7,9,26.4,27.0,28.6,30.2
2022,48,8,9,26.7,27.6,29.8,30.2
2022,48,9,9,25.2,27.4,31.0,30.2
2022,48,10,9,26.2,26.8,28.4,30.2
2022,48,11,9,25.8,27.2,30.6,30.2
2022,48,12,9,24.7,26.0,29.0,30.2
2022,48,13,9,25.0,25.8,27.6,30.2
2022,48,14,9,25.4,26.2,28.2,30.2
2022,48,15,9,24.6,25.4,27.2,30.2
2022,48,17,9,24.5,25.8,28.8,30.2
2022,48,18,9,24.3,24.8,26.0,30.2
2022,48,19,9,23.6,24.4,26.2,30.2
2022,48,20,9,23.7,24.4,26.0,30.2
2022,48,21,9,22.6,23.4,25.0,30.2
2022,48,22,9,22.7,23.4,24.8,30.2
2022,48,23,9,23.7,25.4,29.2,30.2
2022,48,24,9,24.5,26.0,29.6,30.2
2022,48,25,9,23.3,25.2,29.4,30.2
2022,48,26,9,23.3,25.0,28.8,30.2
2022,48,27,9,23.3,25.0,28.8,30.2
2022,48,28,9,25.4,26.6,29.6,30.2
2022,48,29,9,23.9,25.4,28.8,30.2
2022,48,30,9,24.4,26.0,29.8,30.2
2022,60,1,9,24.5,25.8,28.8,30.2
2022,60,2,9,24.4,25.2,27.0,30.2
2022,60,3,9,26.7,27.6,29.8,30.2
2022,60,4,9,24.8,25.6,27.4,30.2
2022,60,5,9,24.7,25.8,28.4,30.2
2022,60,6,9,24.3,25.6,28.6,30.2
2022,60,7,9,25.0,25.4,26.4,30.2
2022,60,8,9,24.4,24.8,25.6,30.2
2022,60,9,9,26.7,27.2,28.4,30.2
2022,60,10,9,26.5,26.8,27.6,30.2
2022,60,11,9,26.9,27.4,28.6,30.2
2022,60,12,9,25.6,26.2,27.6,30.2
2022,60,13,9,25.3,26.0,27.6,30.2
2022,60,14,9,24.9,25.4,26.6,30.2
2022,60,15,9,24.6,25.0,26.0,30.2
2022,60,17,9,24.5,25.0,26.2,30.2
2022,60,18,9,23.2,23.8,25.0,30.2
2022,60,19,9,24.0,24.4,25.2,30.2
2022,60,20,9,23.2,23.8,25.0,30.2
2022,60,21,9,22.9,23.4,24.4,30.2
2022,60,22,9,22.4,23.0,24.2,30.2
2022,60,23,9,23.5,24.6,27.0,30.2
2022,60,24,9,24.7,25.6,27.6,30.2
2022,60,25,9,24.0,25.0,27.2,30.2
2022,60,26,9,23.6,24.4,26.2,30.2
2022,60,27,9,23.7,24.6,26.6,30.2
2022,60,28,9,24.7,25.6,27.6,30.2
2022,60,29,9,24.3,25.4,27.8,30.2
2022,60,30,9,24.9,26.0,28.6,30.2
2022,72,1,9,25.2,26.0,27.8,30.2
2022,72,2,9,24.7,25.4,27.0,30.2
2022,72,3,9,27.0,27.4,28.4,30.2
2022,72,4,9,24.9,25.6,27.2,30.2
2022,72,5,9,25.5,26.2,27.8,30.2
2022,72,6,9,24.4,25.6,28.4,30.2
2022,72,7,9,24.6,25.0,25.8,30.2
2022,72,8,9,24.5,24.8,25.4,30.2
2022,72,9,9,25.1,25.4,26.0,30.2
2022,72,10,9,25.7,26.0,26.8,30.2
2022,72,11,9,26.2,26.8,28.2,30.2
2022,72,12,9,25.4,25.6,26.0,30.2
